date,store_id,store_name,region,product_id,product_name,category,units_sold,on_promotion,stockout_flag,unit_price_inr,revenue_inr
2025-02-03,S01,Chennai Central,South,P06,LED Bulb 9W,Home,24,0,0,131.0,3144.0
2025-02-03,S01,Chennai Central,South,P07,Biscuits Family Pack,Snacks,56,0,0,60.14,3367.84
2025-02-03,S01,Chennai Central,South,P08,Detergent Powder 1kg,Home,33,0,0,206.18,6803.94
2025-02-03,S02,Coimbatore Hub,South,P01,Instant Coffee 200g,Beverages,50,0,0,211.16,10558.0
2025-02-03,S02,Coimbatore Hub,South,P02,Basmati Rice 5kg,Staples,95,0,0,700.75,66571.25
2025-02-03,S02,Coimbatore Hub,South,P03,Toothpaste 150g,Personal Care,33,0,0,85.67,2827.11
2025-02-03,S02,Coimbatore Hub,South,P04,Cooking Oil 1L,Staples,54,0,0,196.31,10600.74
2025-02-03,S02,Coimbatore Hub,South,P05,Notebook A4 (Pack of 5),Stationery,25,0,0,135.86,3396.5
2025-02-03,S02,Coimbatore Hub,South,P06,LED Bulb 9W,Home,27,0,0,129.79,3504.33
2025-02-03,S02,Coimbatore Hub,South,P07,Biscuits Family Pack,Snacks,63,0,0,63.83,4021.29
2025-02-03,S02,Coimbatore Hub,South,P08,Detergent Powder 1kg,Home,34,0,0,200.6,6820.4
2025-02-03,S03,Bengaluru East,South,P01,Instant Coffee 200g,Beverages,55,0,0,241.26,13269.3
2025-02-03,S03,Bengaluru East,South,P02,Basmati Rice 5kg,Staples,72,0,0,640.51,46116.72
2025-02-03,S03,Bengaluru East,South,P03,Toothpaste 150g,Personal Care,42,0,0,89.14,3743.88
2025-02-03,S03,Bengaluru East,South,P04,Cooking Oil 1L,Staples,59,0,0,185.73,10958.07
2025-02-03,S03,Bengaluru East,South,P05,Notebook A4 (Pack of 5),Stationery,21,0,0,139.96,2939.16
2025-02-03,S03,Bengaluru East,South,P06,LED Bulb 9W,Home,18,0,0,118.19,2127.42
2025-02-03,S03,Bengaluru East,South,P07,Biscuits Family Pack,Snacks,68,0,0,55.03,3742.04
2025-02-03,S03,Bengaluru East,South,P08,Detergent Powder 1kg,Home,31,0,0,190.97,5920.07
2025-02-04,S01,Chennai Central,South,P01,Instant Coffee 200g,Beverages,54,0,0,200.74,10839.96
2025-02-04,S01,Chennai Central,South,P02,Basmati Rice 5kg,Staples,62,0,0,610.41,37845.42
2025-02-04,S01,Chennai Central,South,P03,Toothpaste 150g,Personal Care,32,0,0,91.46,2926.72
2025-02-04,S01,Chennai Central,South,P04,Cooking Oil 1L,Staples,60,0,0,162.9,9774.0
2025-02-04,S01,Chennai Central,South,P05,Notebook A4 (Pack of 5),Stationery,25,0,0,137.2,3430.0
2025-02-04,S01,Chennai Central,South,P06,LED Bulb 9W,Home,34,0,0,125.27,4259.18
2025-02-04,S01,Chennai Central,South,P07,Biscuits Family Pack,Snacks,77,0,0,64.57,4971.89
2025-02-04,S01,Chennai Central,South,P08,Detergent Powder 1kg,Home,34,0,0,195.49,6646.66
2025-02-04,S02,Coimbatore Hub,South,P01,Instant Coffee 200g,Beverages,43,0,0,203.69,8758.67
2025-02-04,S02,Coimbatore Hub,South,P02,Basmati Rice 5kg,Staples,60,0,0,651.37,39082.2
2025-02-04,S02,Coimbatore Hub,South,P03,Toothpaste 150g,Personal Care,41,0,0,94.82,3887.62
2025-02-04,S02,Coimbatore Hub,South,P04,Cooking Oil 1L,Staples,48,0,0,167.99,8063.52
2025-02-04,S02,Coimbatore Hub,South,P05,Notebook A4 (Pack of 5),Stationery,28,0,0,154.89,4336.92
2025-02-04,S02,Coimbatore Hub,South,P06,LED Bulb 9W,Home,30,0,0,130.78,3923.4
2025-02-04,S02,Coimbatore Hub,South,P07,Biscuits Family Pack,Snacks,58,0,0,57.16,3315.28
2025-02-04,S02,Coimbatore Hub,South,P08,Detergent Powder 1kg,Home,33,0,0,208.34,6875.22
2025-02-04,S03,Bengaluru East,South,P01,Instant Coffee 200g,Beverages,43,0,0,225.47,9695.21
2025-02-04,S03,Bengaluru East,South,P02,Basmati Rice 5kg,Staples,62,0,0,661.84,41034.08
2025-02-04,S03,Bengaluru East,South,P03,Toothpaste 150g,Personal Care,46,0,0,95.56,4395.76
2025-02-04,S03,Bengaluru East,South,P04,Cooking Oil 1L,Staples,56,0,0,177.86,9960.16
2025-02-04,S03,Bengaluru East,South,P05,Notebook A4 (Pack of 5),Stationery,38,1,0,162.94,6191.72
2025-02-04,S03,Bengaluru East,South,P06,LED Bulb 9W,Home,30,0,0,117.05,3511.5
2025-02-04,S03,Bengaluru East,South,P07,Biscuits Family Pack,Snacks,58,0,0,55.07,3194.06
2025-02-04,S03,Bengaluru East,South,P08,Detergent Powder 1kg,Home,36,0,0,199.42,7179.12
2025-02-05,S01,Chennai Central,South,P01,Instant Coffee 200g,Beverages,56,0,0,233.81,13093.36
2025-02-05,S01,Chennai Central,South,P02,Basmati Rice 5kg,Staples,66,0,0,683.78,45129.48
2025-02-05,S01,Chennai Central,South,P03,Toothpaste 150g,Personal Care,47,0,0,87.5,4112.5
2025-02-05,S01,Chennai Central,South,P04,Cooking Oil 1L,Staples,55,0,0,172.89,9508.95
2025-02-05,S01,Chennai Central,South,P05,Notebook A4 (Pack of 5),Stationery,25,0,0,160.06,4001.5
2025-02-05,S01,Chennai Central,South,P06,LED Bulb 9W,Home,34,0,0,112.62,3829.08
2025-02-05,S01,Chennai Central,South,P07,Biscuits Family Pack,Snacks,58,0,0,62.42,3620.36
2025-02-05,S01,Chennai Central,South,P08,Detergent Powder 1kg,Home,29,0,0,215.7,6255.3
2025-02-05,S02,Coimbatore Hub,South,P01,Instant Coffee 200g,Beverages,63,0,0,215.91,13602.33
2025-02-05,S02,Coimbatore Hub,South,P02,Basmati Rice 5kg,Staples,78,0,0,674.35,52599.3
2025-02-05,S02,Coimbatore Hub,South,P03,Toothpaste 150g,Personal Care,40,0,0,93.88,3755.2
2025-02-05,S02,Coimbatore Hub,South,P04,Cooking Oil 1L,Staples,29,0,1,177.27,5140.83
2025-02-05,S02,Coimbatore Hub,South,P05,Notebook A4 (Pack of 5),Stationery,24,0,0,142.73,3425.52
2025-02-05,S02,Coimbatore Hub,South,P06,LED Bulb 9W,Home,26,0,0,121.4,3156.4
2025-02-05,S02,Coimbatore Hub,South,P07,Biscuits Family Pack,Snacks,68,0,0,58.3,3964.4
2025-02-05,S02,Coimbatore Hub,South,P08,Detergent Powder 1kg,Home,29,0,0,190.58,5526.82
2025-02-05,S03,Bengaluru East,South,P01,Instant Coffee 200g,Beverages,50,0,0,212.08,10604.0
2025-02-05,S03,Bengaluru East,South,P02,Basmati Rice 5kg,Staples,58,0,0,686.61,39823.38
2025-02-05,S03,Bengaluru East,South,P03,Toothpaste 150g,Personal Care,34,0,0,99.86,3395.24
2025-02-05,S03,Bengaluru East,South,P04,Cooking Oil 1L,Staples,52,0,0,162.49,8449.48
2025-02-05,S03,Bengaluru East,South,P05,Notebook A4 (Pack of 5),Stationery,19,0,0,147.16,2796.04
2025-02-05,S03,Bengaluru East,South,P06,LED Bulb 9W,Home,32,0,0,119.23,3815.36
2025-02-05,S03,Bengaluru East,South,P07,Biscuits Family Pack,Snacks,66,0,0,59.96,3957.36
2025-02-05,S03,Bengaluru East,South,P08,Detergent Powder 1kg,Home,51,1,0,198.63,10130.13
2025-02-06,S01,Chennai Central,South,P01,Instant Coffee 200g,Beverages,64,0,0,216.75,13872.0
2025-02-06,S01,Chennai Central,South,P02,Basmati Rice 5kg,Staples,73,0,0,680.93,49707.89
2025-02-06,S01,Chennai Central,South,P03,Toothpaste 150g,Personal Care,43,0,0,86.49,3719.07
2025-02-06,S01,Chennai Central,South,P04,Cooking Oil 1L,Staples,61,0,0,188.16,11477.76
2025-02-06,S01,Chennai Central,South,P05,Notebook A4 (Pack of 5),Stationery,28,0,0,141.57,3963.96
2025-02-06,S01,Chennai Central,South,P06,LED Bulb 9W,Home,27,0,0,130.05,3511.35
2025-02-06,S01,Chennai Central,South,P07,Biscuits Family Pack,Snacks,57,0,0,63.13,3598.41
2025-02-06,S01,Chennai Central,South,P08,Detergent Powder 1kg,Home,33,0,0,191.34,6314.22
2025-02-06,S02,Coimbatore Hub,South,P01,Instant Coffee 200g,Beverages,26,0,1,238.47,6200.22
2025-02-06,S02,Coimbatore Hub,South,P02,Basmati Rice 5kg,Staples,55,0,0,686.22,37742.1
2025-02-06,S02,Coimbatore Hub,South,P03,Toothpaste 150g,Personal Care,86,1,0,102.75,8836.5
2025-02-06,S02,Coimbatore Hub,South,P04,Cooking Oil 1L,Staples,65,0,0,167.14,10864.1
2025-02-06,S02,Coimbatore Hub,South,P05,Notebook A4 (Pack of 5),Stationery,25,0,0,149.4,3735.0
2025-02-06,S02,Coimbatore Hub,South,P06,LED Bulb 9W,Home,45,1,0,122.78,5525.1
2025-02-06,S02,Coimbatore Hub,South,P07,Biscuits Family Pack,Snacks,53,0,0,60.25,3193.25
2025-02-06,S02,Coimbatore Hub,South,P08,Detergent Powder 1kg,Home,44,0,0,190.72,8391.68
2025-02-06,S03,Bengaluru East,South,P01,Instant Coffee 200g,Beverages,53,0,0,205.99,10917.47
2025-02-06,S03,Bengaluru East,South,P02,Basmati Rice 5kg,Staples,72,0,0,586.87,42254.64
2025-02-06,S03,Bengaluru East,South,P03,Toothpaste 150g,Personal Care,44,0,0,92.28,4060.32
2025-02-06,S03,Bengaluru East,South,P04,Cooking Oil 1L,Staples,57,0,0,162.17,9243.69
2025-02-06,S03,Bengaluru East,South,P05,Notebook A4 (Pack of 5),Stationery,20,0,0,136.12,2722.4
2025-02-06,S03,Bengaluru East,South,P06,LED Bulb 9W,Home,35,0,0,109.11,3818.85
2025-02-06,S03,Bengaluru East,South,P07,Biscuits Family Pack,Snacks,54,0,0,55.3,2986.2
2025-02-06,S03,Bengaluru East,South,P08,Detergent Powder 1kg,Home,14,0,1,197.42,2763.88
2025-02-07,S01,Chennai Central,South,P01,Instant Coffee 200g,Beverages,47,0,0,217.79,10236.13
2025-02-07,S01,Chennai Central,South,P02,Basmati Rice 5kg,Staples,66,0,0,681.71,44992.86
2025-02-07,S01,Chennai Central,South,P03,Toothpaste 150g,Personal Care,42,0,0,93.92,3944.64
2025-02-07,S01,Chennai Central,South,P04,Cooking Oil 1L,Staples,50,0,0,171.52,8576.0
2025-02-07,S01,Chennai Central,South,P05,Notebook A4 (Pack of 5),Stationery,24,0,0,146.72,3521.28
2025-02-07,S01,Chennai Central,South,P06,LED Bulb 9W,Home,32,0,0,131.36,4203.52
2025-02-07,S01,Chennai Central,South,P07,Biscuits Family Pack,Snacks,63,0,0,64.53,4065.39
2025-02-07,S01,Chennai Central,South,P08,Detergent Powder 1kg,Home,38,0,0,207.91,7900.58
2025-02-07,S02,Coimbatore Hub,South,P01,Instant Coffee 200g,Beverages,67,0,0,230.06,15414.02
2025-02-07,S02,Coimbatore Hub,South,P02,Basmati Rice 5kg,Staples,76,0,0,598.86,45513.36
2025-02-07,S02,Coimbatore Hub,South,P03,Toothpaste 150g,Personal Care,48,0,0,98.71,4738.08
2025-02-07,S02,Coimbatore Hub,South,P04,Cooking Oil 1L,Staples,48,0,0,182.9,8779.2
2025-02-07,S02,Coimbatore Hub,South,P05,Notebook A4 (Pack of 5),Stationery,24,0,0,137.13,3291.12
2025-02-07,S02,Coimbatore Hub,South,P06,LED Bulb 9W,Home,27,0,0,112.53,3038.31
2025-02-07,S02,Coimbatore Hub,South,P07,Biscuits Family Pack,Snacks,72,0,0,63.77,4591.44
2025-02-07,S02,Coimbatore Hub,South,P08,Detergent Powder 1kg,Home,29,0,0,221.99,6437.71
2025-02-07,S03,Bengaluru East,South,P01,Instant Coffee 200g,Beverages,60,0,0,201.77,12106.2
2025-02-07,S03,Bengaluru East,South,P02,Basmati Rice 5kg,Staples,71,0,0,714.06,50698.26
2025-02-07,S03,Bengaluru East,South,P03,Toothpaste 150g,Personal Care,38,0,0,85.88,3263.44
2025-02-07,S03,Bengaluru East,South,P04,Cooking Oil 1L,Staples,61,0,0,190.19,11601.59
2025-02-07,S03,Bengaluru East,South,P05,Notebook A4 (Pack of 5),Stationery,21,0,0,148.69,3122.49
2025-02-07,S03,Bengaluru East,South,P06,LED Bulb 9W,Home,20,0,0,123.65,2473.0
2025-02-07,S03,Bengaluru East,South,P07,Biscuits Family Pack,Snacks,56,0,0,58.71,3287.76
2025-02-07,S03,Bengaluru East,South,P08,Detergent Powder 1kg,Home,37,0,0,198.04,7327.48
2025-02-08,S01,Chennai Central,South,P01,Instant Coffee 200g,Beverages,62,0,0,230.28,14277.36
2025-02-08,S01,Chennai Central,South,P02,Basmati Rice 5kg,Staples,68,0,0,629.48,42804.64
2025-02-08,S01,Chennai Central,South,P03,Toothpaste 150g,Personal Care,51,0,0,87.08,4441.08
2025-02-08,S01,Chennai Central,South,P04,Cooking Oil 1L,Staples,76,0,0,182.28,13853.28
2025-02-08,S01,Chennai Central,South,P05,Notebook A4 (Pack of 5),Stationery,24,0,0,157.46,3779.04
2025-02-08,S01,Chennai Central,South,P06,LED Bulb 9W,Home,45,0,0,111.05,4997.25
2025-02-08,S01,Chennai Central,South,P07,Biscuits Family Pack,Snacks,90,0,0,57.12,5140.8
2025-02-08,S01,Chennai Central,South,P08,Detergent Powder 1kg,Home,49,0,0,208.15,10199.35
2025-02-08,S02,Coimbatore Hub,South,P01,Instant Coffee 200g,Beverages,68,0,0,205.07,13944.76
2025-02-08,S02,Coimbatore Hub,South,P02,Basmati Rice 5kg,Staples,92,0,0,677.73,62351.16
2025-02-08,S02,Coimbatore Hub,South,P03,Toothpaste 150g,Personal Care,50,0,0,93.72,4686.0
2025-02-08,S02,Coimbatore Hub,South,P04,Cooking Oil 1L,Staples,70,0,0,188.47,13192.9
2025-02-08,S02,Coimbatore Hub,South,P05,Notebook A4 (Pack of 5),Stationery,50,1,0,142.09,7104.5
2025-02-08,S02,Coimbatore Hub,South,P06,LED Bulb 9W,Home,35,0,0,126.44,4425.4
2025-02-08,S02,Coimbatore Hub,South,P07,Biscuits Family Pack,Snacks,80,0,0,55.36,4428.8
2025-02-08,S02,Coimbatore Hub,South,P08,Detergent Powder 1kg,Home,45,0,0,221.12,9950.4
2025-02-08,S03,Bengaluru East,South,P01,Instant Coffee 200g,Beverages,54,0,0,237.9,12846.6
2025-02-08,S03,Bengaluru East,South,P02,Basmati Rice 5kg,Staples,92,0,0,669.91,61631.72
2025-02-08,S03,Bengaluru East,South,P03,Toothpaste 150g,Personal Care,39,0,0,91.37,3563.43
2025-02-08,S03,Bengaluru East,South,P04,Cooking Oil 1L,Staples,70,0,0,165.56,11589.2
2025-02-08,S03,Bengaluru East,South,P05,Notebook A4 (Pack of 5),Stationery,27,0,0,157.18,4243.86
2025-02-08,S03,Bengaluru East,South,P06,LED Bulb 9W,Home,38,0,0,114.24,4341.12
2025-02-08,S03,Bengaluru East,South,P07,Biscuits Family Pack,Snacks,83,0,0,56.53,4691.99
2025-02-08,S03,Bengaluru East,South,P08,Detergent Powder 1kg,Home,51,0,0,202.49,10326.99
2025-02-09,S01,Chennai Central,South,P01,Instant Coffee 200g,Beverages,24,0,1,219.18,5260.32
2025-02-09,S01,Chennai Central,South,P02,Basmati Rice 5kg,Staples,79,0,0,703.24,55555.96
2025-02-09,S01,Chennai Central,South,P03,Toothpaste 150g,Personal Care,54,0,0,96.61,5216.94
2025-02-09,S01,Chennai Central,South,P04,Cooking Oil 1L,Staples,67,0,0,183.75,12311.25
2025-02-09,S01,Chennai Central,South,P05,Notebook A4 (Pack of 5),Stationery,29,0,0,150.72,4370.88
2025-02-09,S01,Chennai Central,South,P06,LED Bulb 9W,Home,47,0,0,108.45,5097.15
2025-02-09,S01,Chennai Central,South,P07,Biscuits Family Pack,Snacks,72,0,0,65.63,4725.36
2025-02-09,S01,Chennai Central,South,P08,Detergent Powder 1kg,Home,48,0,0,198.14,9510.72
2025-02-09,S02,Coimbatore Hub,South,P01,Instant Coffee 200g,Beverages,64,0,0,212.62,13607.68
2025-02-09,S02,Coimbatore Hub,South,P02,Basmati Rice 5kg,Staples,83,0,0,684.4,56805.2
2025-02-09,S02,Coimbatore Hub,South,P03,Toothpaste 150g,Personal Care,47,0,0,97.48,4581.56
2025-02-09,S02,Coimbatore Hub,South,P04,Cooking Oil 1L,Staples,83,0,0,171.74,14254.42
2025-02-09,S02,Coimbatore Hub,South,P05,Notebook A4 (Pack of 5),Stationery,26,0,0,160.7,4178.2
2025-02-09,S02,Coimbatore Hub,South,P06,LED Bulb 9W,Home,59,1,0,112.93,6662.87
2025-02-09,S02,Coimbatore Hub,South,P07,Biscuits Family Pack,Snacks,82,0,0,64.73,5307.86
2025-02-09,S02,Coimbatore Hub,South,P08,Detergent Powder 1kg,Home,42,0,0,203.42,8543.64
2025-02-09,S03,Bengaluru East,South,P01,Instant Coffee 200g,Beverages,63,0,0,236.6,14905.8
2025-02-09,S03,Bengaluru East,South,P02,Basmati Rice 5kg,Staples,69,0,0,589.0,40641.0
2025-02-09,S03,Bengaluru East,South,P03,Toothpaste 150g,Personal Care,51,0,0,100.87,5144.37
2025-02-09,S03,Bengaluru East,South,P04,Cooking Oil 1L,Staples,71,0,0,187.29,13297.59
2025-02-09,S03,Bengaluru East,South,P05,Notebook A4 (Pack of 5),Stationery,24,0,0,145.2,3484.8
2025-02-09,S03,Bengaluru East,South,P06,LED Bulb 9W,Home,34,0,0,116.75,3969.5
2025-02-09,S03,Bengaluru East,South,P07,Biscuits Family Pack,Snacks,81,0,0,59.34,4806.54
2025-02-09,S03,Bengaluru East,South,P08,Detergent Powder 1kg,Home,42,0,0,201.14,8447.88
2025-02-10,S01,Chennai Central,South,P01,Instant Coffee 200g,Beverages,80,1,0,207.47,16597.6
2025-02-10,S01,Chennai Central,South,P02,Basmati Rice 5kg,Staples,44,0,0,690.53,30383.32
2025-02-10,S01,Chennai Central,South,P03,Toothpaste 150g,Personal Care,35,0,0,99.6,3486.0
2025-02-10,S01,Chennai Central,South,P04,Cooking Oil 1L,Staples,51,0,0,171.45,8743.95
2025-02-10,S01,Chennai Central,South,P05,Notebook A4 (Pack of 5),Stationery,38,1,0,153.92,5848.96
2025-02-10,S01,Chennai Central,South,P06,LED Bulb 9W,Home,43,0,0,110.77,4763.11
2025-02-10,S01,Chennai Central,South,P07,Biscuits Family Pack,Snacks,73,0,0,64.59,4715.07
2025-02-10,S01,Chennai Central,South,P08,Detergent Powder 1kg,Home,36,0,0,199.71,7189.56
2025-02-10,S02,Coimbatore Hub,South,P01,Instant Coffee 200g,Beverages,69,0,0,199.91,13793.79
2025-02-10,S02,Coimbatore Hub,South,P02,Basmati Rice 5kg,Staples,71,0,0,694.35,49298.85
2025-02-10,S02,Coimbatore Hub,South,P03,Toothpaste 150g,Personal Care,37,0,0,98.65,3650.05
2025-02-10,S02,Coimbatore Hub,South,P04,Cooking Oil 1L,Staples,53,0,0,192.16,10184.48
2025-02-10,S02,Coimbatore Hub,South,P05,Notebook A4 (Pack of 5),Stationery,26,0,0,147.36,3831.36
2025-02-10,S02,Coimbatore Hub,South,P06,LED Bulb 9W,Home,28,0,0,120.55,3375.4
2025-02-10,S02,Coimbatore Hub,South,P07,Biscuits Family Pack,Snacks,30,0,1,61.21,1836.3
2025-02-10,S02,Coimbatore Hub,South,P08,Detergent Powder 1kg,Home,25,0,0,201.26,5031.5
2025-02-10,S03,Bengaluru East,South,P01,Instant Coffee 200g,Beverages,39,0,0,214.35,8359.65
2025-02-10,S03,Bengaluru East,South,P02,Basmati Rice 5kg,Staples,66,0,0,622.91,41112.06
2025-02-10,S03,Bengaluru East,South,P03,Toothpaste 150g,Personal Care,35,0,0,96.99,3394.65
2025-02-10,S03,Bengaluru East,South,P04,Cooking Oil 1L,Staples,51,0,0,168.28,8582.28
2025-02-10,S03,Bengaluru East,South,P05,Notebook A4 (Pack of 5),Stationery,17,0,0,150.63,2560.71
2025-02-10,S03,Bengaluru East,South,P06,LED Bulb 9W,Home,28,0,0,112.01,3136.28
2025-02-10,S03,Bengaluru East,South,P07,Biscuits Family Pack,Snacks,66,0,0,62.52,4126.32
2025-02-10,S03,Bengaluru East,South,P08,Detergent Powder 1kg,Home,31,0,0,193.95,6012.45
2025-02-11,S01,Chennai Central,South,P01,Instant Coffee 200g,Beverages,89,1,0,233.27,20761.03
2025-02-11,S01,Chennai Central,South,P02,Basmati Rice 5kg,Staples,76,0,0,688.21,52303.96
2025-02-11,S01,Chennai Central,South,P03,Toothpaste 150g,Personal Care,43,0,0,91.3,3925.9
2025-02-11,S01,Chennai Central,South,P04,Cooking Oil 1L,Staples,55,0,0,174.32,9587.6
2025-02-11,S01,Chennai Central,South,P05,Notebook A4 (Pack of 5),Stationery,27,0,0,138.1,3728.7
2025-02-11,S01,Chennai Central,South,P06,LED Bulb 9W,Home,39,0,0,123.04,4798.56
2025-02-11,S01,Chennai Central,South,P07,Biscuits Family Pack,Snacks,50,0,0,59.36,2968.0
2025-02-11,S01,Chennai Central,South,P08,Detergent Powder 1kg,Home,31,0,0,214.97,6664.07
2025-02-11,S02,Coimbatore Hub,South,P01,Instant Coffee 200g,Beverages,82,1,0,233.37,19136.34
2025-02-11,S02,Coimbatore Hub,South,P02,Basmati Rice 5kg,Staples,74,0,0,678.41,50202.34
2025-02-11,S02,Coimbatore Hub,South,P03,Toothpaste 150g,Personal Care,39,0,0,98.31,3834.09
2025-02-11,S02,Coimbatore Hub,South,P04,Cooking Oil 1L,Staples,56,0,0,190.43,10664.08
2025-02-11,S02,Coimbatore Hub,South,P05,Notebook A4 (Pack of 5),Stationery,23,0,0,148.25,3409.75
2025-02-11,S02,Coimbatore Hub,South,P06,LED Bulb 9W,Home,32,0,0,114.41,3661.12
2025-02-11,S02,Coimbatore Hub,South,P07,Biscuits Family Pack,Snacks,58,0,0,56.54,3279.32
2025-02-11,S02,Coimbatore Hub,South,P08,Detergent Powder 1kg,Home,41,0,0,216.28,8867.48
2025-02-11,S03,Bengaluru East,South,P01,Instant Coffee 200g,Beverages,57,0,0,230.79,13155.03
2025-02-11,S03,Bengaluru East,South,P02,Basmati Rice 5kg,Staples,63,0,0,693.64,43699.32
2025-02-11,S03,Bengaluru East,South,P03,Toothpaste 150g,Personal Care,43,0,0,92.3,3968.9
2025-02-11,S03,Bengaluru East,South,P04,Cooking Oil 1L,Staples,62,0,0,179.58,11133.96
2025-02-11,S03,Bengaluru East,South,P05,Notebook A4 (Pack of 5),Stationery,22,0,0,155.63,3423.86
2025-02-11,S03,Bengaluru East,South,P06,LED Bulb 9W,Home,28,0,0,125.68,3519.04
2025-02-11,S03,Bengaluru East,South,P07,Biscuits Family Pack,Snacks,55,0,0,60.12,3306.6
2025-02-11,S03,Bengaluru East,South,P08,Detergent Powder 1kg,Home,31,0,0,225.02,6975.62
2025-02-12,S01,Chennai Central,South,P01,Instant Coffee 200g,Beverages,50,0,0,217.99,10899.5
2025-02-12,S01,Chennai Central,South,P02,Basmati Rice 5kg,Staples,65,0,0,681.41,44291.65
2025-02-12,S01,Chennai Central,South,P03,Toothpaste 150g,Personal Care,36,0,0,99.39,3578.04
2025-02-12,S01,Chennai Central,South,P04,Cooking Oil 1L,Staples,58,0,0,183.16,10623.28
2025-02-12,S01,Chennai Central,South,P05,Notebook A4 (Pack of 5),Stationery,21,0,0,149.14,3131.94
2025-02-12,S01,Chennai Central,South,P06,LED Bulb 9W,Home,34,0,0,126.56,4303.04
2025-02-12,S01,Chennai Central,South,P07,Biscuits Family Pack,Snacks,87,0,0,54.83,4770.21
2025-02-12,S01,Chennai Central,South,P08,Detergent Powder 1kg,Home,30,0,0,229.07,6872.1
2025-02-12,S02,Coimbatore Hub,South,P01,Instant Coffee 200g,Beverages,53,0,0,203.9,10806.7
2025-02-12,S02,Coimbatore Hub,South,P02,Basmati Rice 5kg,Staples,83,0,0,640.83,53188.89
2025-02-12,S02,Coimbatore Hub,South,P03,Toothpaste 150g,Personal Care,48,0,0,91.59,4396.32
2025-02-12,S02,Coimbatore Hub,South,P04,Cooking Oil 1L,Staples,55,0,0,165.25,9088.75
2025-02-12,S02,Coimbatore Hub,South,P05,Notebook A4 (Pack of 5),Stationery,23,0,0,139.51,3208.73
2025-02-12,S02,Coimbatore Hub,South,P06,LED Bulb 9W,Home,30,0,0,123.63,3708.9
2025-02-12,S02,Coimbatore Hub,South,P07,Biscuits Family Pack,Snacks,73,0,0,58.42,4264.66
2025-02-12,S02,Coimbatore Hub,South,P08,Detergent Powder 1kg,Home,42,0,0,224.29,9420.18
2025-02-12,S03,Bengaluru East,South,P01,Instant Coffee 200g,Beverages,46,0,0,223.74,10292.04
2025-02-12,S03,Bengaluru East,South,P02,Basmati Rice 5kg,Staples,78,0,0,678.73,52940.94
2025-02-12,S03,Bengaluru East,South,P03,Toothpaste 150g,Personal Care,43,0,0,86.8,3732.4
2025-02-12,S03,Bengaluru East,South,P04,Cooking Oil 1L,Staples,45,0,0,174.91,7870.95
2025-02-12,S03,Bengaluru East,South,P05,Notebook A4 (Pack of 5),Stationery,21,0,0,157.59,3309.39
2025-02-12,S03,Bengaluru East,South,P06,LED Bulb 9W,Home,37,0,0,108.91,4029.67
2025-02-12,S03,Bengaluru East,South,P07,Biscuits Family Pack,Snacks,55,0,0,64.02,3521.1
2025-02-12,S03,Bengaluru East,South,P08,Detergent Powder 1kg,Home,27,0,0,202.7,5472.9
2025-02-13,S01,Chennai Central,South,P01,Instant Coffee 200g,Beverages,56,0,0,219.48,12290.88
2025-02-13,S01,Chennai Central,South,P02,Basmati Rice 5kg,Staples,64,0,0,637.24,40783.36
2025-02-13,S01,Chennai Central,South,P03,Toothpaste 150g,Personal Care,49,0,0,95.57,4682.93
2025-02-13,S01,Chennai Central,South,P04,Cooking Oil 1L,Staples,68,0,0,162.4,11043.2
2025-02-13,S01,Chennai Central,South,P05,Notebook A4 (Pack of 5),Stationery,24,0,0,158.57,3805.68
2025-02-13,S01,Chennai Central,South,P06,LED Bulb 9W,Home,33,0,0,111.76,3688.08
2025-02-13,S01,Chennai Central,South,P07,Biscuits Family Pack,Snacks,28,0,1,65.19,1825.32
2025-02-13,S01,Chennai Central,South,P08,Detergent Powder 1kg,Home,36,0,0,216.51,7794.36
2025-02-13,S02,Coimbatore Hub,South,P01,Instant Coffee 200g,Beverages,49,0,0,239.35,11728.15
2025-02-13,S02,Coimbatore Hub,South,P02,Basmati Rice 5kg,Staples,61,0,0,692.1,42218.1
2025-02-13,S02,Coimbatore Hub,South,P03,Toothpaste 150g,Personal Care,52,0,0,92.91,4831.32
2025-02-13,S02,Coimbatore Hub,South,P04,Cooking Oil 1L,Staples,54,0,0,189.41,10228.14
2025-02-13,S02,Coimbatore Hub,South,P05,Notebook A4 (Pack of 5),Stationery,26,0,0,140.58,3655.08
2025-02-13,S02,Coimbatore Hub,South,P06,LED Bulb 9W,Home,28,0,0,123.11,3447.08
2025-02-13,S02,Coimbatore Hub,South,P07,Biscuits Family Pack,Snacks,54,0,0,64.2,3466.8
2025-02-13,S02,Coimbatore Hub,South,P08,Detergent Powder 1kg,Home,46,1,0,212.3,9765.8
2025-02-13,S03,Bengaluru East,South,P01,Instant Coffee 200g,Beverages,59,0,0,234.82,13854.38
2025-02-13,S03,Bengaluru East,South,P02,Basmati Rice 5kg,Staples,68,0,0,687.31,46737.08
2025-02-13,S03,Bengaluru East,South,P03,Toothpaste 150g,Personal Care,38,0,0,93.18,3540.84
2025-02-13,S03,Bengaluru East,South,P04,Cooking Oil 1L,Staples,47,0,0,167.63,7878.61
2025-02-13,S03,Bengaluru East,South,P05,Notebook A4 (Pack of 5),Stationery,24,0,0,151.27,3630.48
2025-02-13,S03,Bengaluru East,South,P06,LED Bulb 9W,Home,29,0,0,120.24,3486.96
